year,state_fips,county_fips,totperm,totval,units_1unit,value_1unit,units_2unit,value_2unit,units_3to4unit,value_3to4unit,units_5punit,value_5punit,source
2018,08,091,61,21468902,49,18914902,2,654000,4,920000,6,980000,census_bps_county
2018,08,093,182,46703575,182,46703575,0,0,0,0,0,0,census_bps_county
2018,08,095,11,1534279,11,1534279,0,0,0,0,0,0,census_bps_county
2018,08,097,83,140485500,47,100863929,6,7144763,6,8085164,24,24391644,census_bps_county
2018,08,099,1,90000,1,90000,0,0,0,0,0,0,census_bps_county
2018,08,101,479,74234203,479,74234203,0,0,0,0,0,0,census_bps_county
2018,08,103,19,3183148,19,3183148,0,0,0,0,0,0,census_bps_county
2018,08,105,20,3987420,20,3987420,0,0,0,0,0,0,census_bps_county
2018,08,107,170,93971706,154,88452852,16,5518854,0,0,0,0,census_bps_county
2018,08,109,106,7671985,106,7671985,0,0,0,0,0,0,census_bps_county
2018,08,111,7,1307000,7,1307000,0,0,0,0,0,0,census_bps_county
2018,08,113,53,74267217,41,65656723,2,2110494,0,0,10,6500000,census_bps_county
2018,08,115,2,788850,2,788850,0,0,0,0,0,0,census_bps_county
2018,08,117,643,234366572,305,179905199,10,3701743,0,0,328,50759630,census_bps_county
2018,08,119,148,43773197,148,43773197,0,0,0,0,0,0,census_bps_county
2018,08,121,9,1607440,9,1607440,0,0,0,0,0,0,census_bps_county
2018,08,123,4107,885449938,3194,808971029,8,1421565,65,11159201,840,63898143,census_bps_county
2018,08,125,0,0,0,0,0,0,0,0,0,0,census_bps_county
2019,08,001,2666,698170009,2273,631231538,12,1030631,11,1827879,370,64079961,census_bps_county
2019,08,003,52,10778326,42,8585371,10,2192955,0,0,0,0,census_bps_county
2019,08,005,3532,869052365,2386,685503668,6,839137,41,7538735,1099,175170825,census_bps_county
2019,08,007,168,37790000,162,36410000,6,1380000,0,0,0,0,census_bps_county
2019,08,009,4,624371,4,624371,0,0,0,0,0,0,census_bps_county
2019,08,011,1,7000,1,7000,0,0,0,0,0,0,census_bps_county
2019,08,013,1650,420134589,742,282249526,2,247900,0,0,906,137637163,census_bps_county
2019,08,014,343,120363811,333,118197893,4,955282,0,0,6,1210636,census_bps_county
2019,08,015,164,40615463,143,36895077,6,971886,15,2748500,0,0,census_bps_county
2019,08,017,14,1711510,12,1561510,2,150000,0,0,0,0,census_bps_county
2019,08,019,67,15282236,20,5782236,0,0,0,0,47,9500000,census_bps_county
2019,08,021,26,7220873,26,7220873,0,0,0,0,0,0,census_bps_county
2019,08,023,0,0,0,0,0,0,0,0,0,0,census_bps_county
2019,08,025,2,304750,2,304750,0,0,0,0,0,0,census_bps_county
2019,08,027,88,24272759,88,24272759,0,0,0,0,0,0,census_bps_county
2019,08,029,66,12631615,60,11790166,6,841449,0,0,0,0,census_bps_county
2019,08,031,7330,1267640923,2257,619450228,0,0,7,1197560,5066,646993135,census_bps_county
2019,08,033,4,1100000,4,1100000,0,0,0,0,0,0,census_bps_county
2019,08,035,3159,864207822,2623,801937194,28,4821482,41,6482384,467,50966762,census_bps_county
2019,08,037,630,209678831,156,92007911,38,12186596,67,8665076,369,96819248,census_bps_county
2019,08,039,196,59553676,196,59553676,0,0,0,0,0,0,census_bps_county
2019,08,041,5388,1672441121,3931,1479124495,98,8320689,43,6742242,1316,178253695,census_bps_county
2019,08,043,139,29547182,129,28227101,2,320081,0,0,8,1000000,census_bps_county
2019,08,045,327,95674825,147,40732493,14,3075849,3,558543,163,51307940,census_bps_county
2019,08,047,32,8812497,32,8812497,0,0,0,0,0,0,census_bps_county
2019,08,049,223,74214004,203,71234145,4,600497,0,0,16,2379362,census_bps_county
2019,08,051,193,55680307,110,41290481,14,2650169,27,6773463,42,4966194,census_bps_county
2019,08,053,9,3792825,9,3792825,0,0,0,0,0,0,census_bps_county
2019,08,055,37,6757862,37,6757862,0,0,0,0,0,0,census_bps_county
2019,08,057,5,1772000,5,1772000,0,0,0,0,0,0,census_bps_county
2019,08,059,1809,363451659,787,221380981,36,6397304,4,765696,982,134907678,census_bps_county
2019,08,061,3,471000,3,471000,0,0,0,0,0,0,census_bps_county
2019,08,063,3,305000,3,305000,0,0,0,0,0,0,census_bps_county
2019,08,065,37,7213085,28,6464342,0,0,9,748743,0,0,census_bps_county
2019,08,067,297,112329947,238,105363167,4,342343,3,324195,52,6300242,census_bps_county
2019,08,069,2490,562345659,1580,438374825,16,2110355,35,4712989,859,117147490,census_bps_county
2019,08,071,58,7176000,32,4776000,0,0,0,0,26,2400000,census_bps_county
2019,08,073,14,2360710,14,2360710,0,0,0,0,0,0,census_bps_county
2019,08,075,24,5971485,24,5971485,0,0,0,0,0,0,census_bps_county
2019,08,077,818,139120809,678,128038320,14,1772923,0,0,126,9309566,census_bps_county
2019,08,079,24,4410044,24,4410044,0,0,0,0,0,0,census_bps_county
2019,08,081,14,2933463,14,2933463,0,0,0,0,0,0,census_bps_county
2019,08,083,26,4833464,24,4603464,2,230000,0,0,0,0,census_bps_county
2019,08,085,237,24532535,221,22540315,8,1036920,8,955300,0,0,census_bps_county
2019,08,087,146,26378138,142,25643138,0,0,4,735000,0,0,census_bps_county
2019,08,089,6,1609000,6,1609000,0,0,0,0,0,0,census_bps_county
2019,08,091,61,21748242,51,19848242,0,0,4,920000,6,980000,census_bps_county
2019,08,093,174,46495664,174,46495664,0,0,0,0,0,0,census_bps_county
2019,08,095,5,888000,3,708000,2,180000,0,0,0,0,census_bps_county
2019,08,097,51,127216311,39,122922029,0,0,0,0,12,4294282,census_bps_county
2019,08,099,3,547835,3,547835,0,0,0,0,0,0,census_bps_county
2019,08,101,488,78762531,484,78252607,0,0,4,509924,0,0,census_bps_county
2019,08,103,9,2813222,9,2813222,0,0,0,0,0,0,census_bps_county
2019,08,105,18,3043992,14,2862530,4,181462,0,0,0,0,census_bps_county
2019,08,107,250,107865375,161,95777375,0,0,0,0,89,12088000,census_bps_county
2019,08,109,70,6626620,68,6481620,2,145000,0,0,0,0,census_bps_county
2019,08,111,7,1217000,5,1023000,2,194000,0,0,0,0,census_bps_county
2019,08,113,51,78833957,34,61941779,0,0,0,0,17,16892178,census_bps_county
2019,08,115,2,404000,2,404000,0,0,0,0,0,0,census_bps_county
2019,08,117,401,216357266,290,192063905,8,5149605,0,0,103,19143756,census_bps_county
2019,08,119,120,37414036,120,37414036,0,0,0,0,0,0,census_bps_county
2019,08,121,10,2381885,10,2381885,0,0,0,0,0,0,census_bps_county
2019,08,123,4387,1029488600,3335,897995464,0,0,44,9609596,1008,121883540,census_bps_county
2019,08,125,5,664250,3,574250,2,90000,0,0,0,0,census_bps_county
2020,08,001,4027,873086056,2796,709524600,74,9722209,14,2967022,1143,150872225,census_bps_county
2020,08,003,62,11348181,56,10592133,6,756048,0,0,0,0,census_bps_county
2020,08,005,4116,983386844,2928,840349509,4,1309654,6,1257375,1178,140470306,census_bps_county
2020,08,007,153,37737096,151,37277096,2,460000,0,0,0,0,census_bps_county
2020,08,009,2,427835,2,427835,0,0,0,0,0,0,census_bps_county
2020,08,011,5,557929,5,557929,0,0,0,0,0,0,census_bps_county
2020,08,013,1634,405860143,573,234601976,46,9777628,52,12773971,963,148706568,census_bps_county
2020,08,014,427,128723116,223,90164332,98,22203554,3,600000,103,15755230,census_bps_county
2020,08,015,186,45288576,155,39693352,4,647924,27,4947300,0,0,census_bps_county
2020,08,017,6,912034,6,912034,0,0,0,0,0,0,census_bps_county
2020,08,019,94,14935644,22,6235644,0,0,0,0,72,8700000,census_bps_county
2020,08,021,36,10242350,36,10242350,0,0,0,0,0,0,census_bps_county
2020,08,023,0,0,0,0,0,0,0,0,0,0,census_bps_county
2020,08,025,12,1406149,4,806149,0,0,0,0,8,600000,census_bps_county
2020,08,027,118,32903126,118,32903126,0,0,0,0,0,0,census_bps_county
2020,08,029,73,13466618,57,11538952,2,276090,6,476020,8,1175556,census_bps_county
2020,08,031,5059,831523090,1167,324142283,0,0,0,0,3892,507380807,census_bps_county
2020,08,033,6,1465500,6,1465500,0,0,0,0,0,0,census_bps_county
2020,08,035,3370,971500486,2797,884590435,48,10208759,78,12818097,447,63883195,census_bps_county
2020,08,037,403,151636557,151,118132718,16,2937439,47,13733100,189,16833300,census_bps_county
2020,08,039,296,86670013,296,86670013,0,0,0,0,0,0,census_bps_county
2020,08,041,6819,2098524050,4928,1834927574,300,30655491,4,1007100,1587,231933885,census_bps_county
2020,08,043,155,34693552,153,34373471,2,320081,0,0,0,0,census_bps_county
2020,08,045,334,110826296,160,51870153,8,1629923,4,744724,162,56581496,census_bps_county
2020,08,047,20,5554169,20,5554169,0,0,0,0,0,0,census_bps_county
2020,08,049,234,77530242,207,73285883,2,540186,0,0,25,3704173,census_bps_county
2020,08,051,228,77640487,129,64394402,8,2200000,47,6485907,44,4560178,census_bps_county
2020,08,053,11,4635675,11,4635675,0,0,0,0,0,0,census_bps_county
2020,08,055,43,7853732,43,7853732,0,0,0,0,0,0,census_bps_county
2020,08,057,5,1023811,5,1023811,0,0,0,0,0,0,census_bps_county
2020,08,059,2161,494524699,823,252833821,28,5530844,0,0,1310,236160034,census_bps_county
2020,08,061,5,853000,5,853000,0,0,0,0,0,0,census_bps_county
2020,08,063,11,2455000,9,2375000,2,80000,0,0,0,0,census_bps_county
2020,08,065,53,10517272,48,10254292,2,92980,3,170000,0,0,census_bps_county
2020,08,067,253,115452830,209,111605360,4,863077,0,0,40,2984393,census_bps_county
2020,08,069,2565,664596718,2190,610973246,10,1747880,4,692000,361,51183592,census_bps_county
2020,08,071,34,5581627,34,5581627,0,0,0,0,0,0,census_bps_county
2020,08,073,9,1326340,9,1326340,0,0,0,0,0,0,census_bps_county
2020,08,075,12,2903451,12,2903451,0,0,0,0,0,0,census_bps_county
2020,08,077,1004,144224654,778,125524241,18,2184143,0,0,208,16516270,census_bps_county
2020,08,079,18,8092263,18,8092263,0,0,0,0,0,0,census_bps_county
2020,08,081,17,3266529,17,3266529,0,0,0,0,0,0,census_bps_county
2020,08,083,27,5452912,25,5052912,2,400000,0,0,0,0,census_bps_county
2020,08,085,263,40284979,251,38786289,6,827680,6,671010,0,0,census_bps_county
2020,08,087,147,25144751,135,23691596,0,0,12,1453155,0,0,census_bps_county
2020,08,089,6,1331501,6,1331501,0,0,0,0,0,0,census_bps_county
2020,08,091,71,24518532,61,22618532,0,0,4,920000,6,980000,census_bps_county
2020,08,093,162,41850694,162,41850694,0,0,0,0,0,0,census_bps_county
2020,08,095,3,542144,3,542144,0,0,0,0,0,0,census_bps_county
2020,08,097,72,154162698,60,149868416,0,0,0,0,12,4294282,census_bps_county
2020,08,099,15,3698583,15,3698583,0,0,0,0,0,0,census_bps_county
2020,08,101,579,93368755,579,93368755,0,0,0,0,0,0,census_bps_county
2020,08,103,8,2224110,8,2224110,0,0,0,0,0,0,census_bps_county
2020,08,105,31,5985199,31,5985199,0,0,0,0,0,0,census_bps_county
2020,08,107,285,133450078,158,100708465,0,0,7,2233333,120,30508280,census_bps_county
2020,08,109,54,7628348,54,7628348,0,0,0,0,0,0,census_bps_county
2020,08,111,7,1989000,7,1989000,0,0,0,0,0,0,census_bps_county
2020,08,113,34,87793756,23,80643756,0,0,0,0,11,7150000,census_bps_county
2020,08,115,0,0,0,0,0,0,0,0,0,0,census_bps_county
2020,08,117,318,158091863,243,138964224,4,1591424,0,0,71,17536215,census_bps_county
2020,08,119,113,35790810,111,35557810,2,233000,0,0,0,0,census_bps_county
2020,08,121,7,1465874,7,1465874,0,0,0,0,0,0,census_bps_county
2020,08,123,4185,965414396,3334,877525995,30,5387101,73,16160494,748,66340806,census_bps_county
2020,08,125,6,1198122,6,1198122,0,0,0,0,0,0,census_bps_county
2021,08,001,4687,1112766008,2823,801397950,340,55729347,15,4933739,1509,250704972,census_bps_county
2021,08,003,109,20983868,64,12984500,0,0,4,949368,41,7050000,census_bps_county
2021,08,005,5519,1193787771,3028,854849716,0,0,36,5549896,2455,333388159,census_bps_county
2021,08,007,193,47643487,193,47643487,0,0,0,0,0,0,census_bps_county
2021,08,009,3,260800,3,260800,0,0,0,0,0,0,census_bps_county
2021,08,011,8,916880,8,916880,0,0,0,0,0,0,census_bps_county
2021,08,013,1237,401188177,343,202411299,62,19340136,60,15989271,772,163447471,census_bps_county
2021,08,014,501,176997474,268,117647896,108,29422319,31,7034006,94,22893253,census_bps_county
2021,08,015,349,90230899,347,89959360,2,271539,0,0,0,0,census_bps_county
2021,08,017,12,1624511,12,1624511,0,0,0,0,0,0,census_bps_county
2021,08,019,97,17679784,21,8496451,0,0,0,0,76,9183333,census_bps_county
2021,08,021,45,13838427,45,13838427,0,0,0,0,0,0,census_bps_county
2021,08,023,0,0,0,0,0,0,0,0,0,0,census_bps_county
2021,08,025,14,1533000,3,708000,0,0,0,0,11,825000,census_bps_county
2021,08,027,146,43149376,144,42549376,2,600000,0,0,0,0,census_bps_county
2021,08,029,223,39124548,98,19650104,0,0,3,40000,122,19434444,census_bps_county
2021,08,031,10000,1514649566,1550,425872333,0,0,4,750000,8446,1088027233,census_bps_county
2021,08,033,6,1845124,6,1845124,0,0,0,0,0,0,census_bps_county
2021,08,035,6059,1491515325,3722,1164340044,122,24026842,102,18479894,2113,284668545,census_bps_county
2021,08,037,439,225536229,192,197716743,28,4517808,6,1132684,213,22168994,census_bps_county
2021,08,039,413,139234007,413,139234007,0,0,0,0,0,0,census_bps_county
2021,08,041,9186,2574546613,4925,1866463231,312,34413250,24,4560000,3925,669110132,census_bps_county
2021,08,043,174,47787417,174,47787417,0,0,0,0,0,0,census_bps_county
2021,08,045,631,183445438,276,81428172,20,7187351,0,0,335,94829915,census_bps_county
2021,08,047,22,6098990,22,6098990,0,0,0,0,0,0,census_bps_county
2021,08,049,467,161096507,385,150161435,0,0,0,0,82,10935072,census_bps_county
2021,08,051,197,76451657,145,67103246,8,1625703,44,7722708,0,0,census_bps_county
2021,08,053,14,5899950,14,5899950,0,0,0,0,0,0,census_bps_county
2021,08,055,57,10715472,57,10715472,0,0,0,0,0,0,census_bps_county
2021,08,057,2,160000,2,160000,0,0,0,0,0,0,census_bps_county
2021,08,059,2515,525321601,1073,338715809,32,7874331,75,16232178,1335,162499283,census_bps_county
2021,08,061,6,1023600,6,1023600,0,0,0,0,0,0,census_bps_county
2021,08,063,6,1370000,6,1370000,0,0,0,0,0,0,census_bps_county
2021,08,065,64,13201496,61,13031496,0,0,3,170000,0,0,census_bps_county
2021,08,067,415,161137712,359,159025231,6,1037481,0,0,50,1075000,census_bps_county
2021,08,069,3221,834591357,2149,698214790,8,1243474,0,0,1064,135133093,census_bps_county
2021,08,071,41,6619631,41,6619631,0,0,0,0,0,0,census_bps_county
2021,08,073,10,1320833,10,1320833,0,0,0,0,0,0,census_bps_county
2021,08,075,14,3732455,14,3732455,0,0,0,0,0,0,census_bps_county
2021,08,077,1231,194944435,909,167525170,10,801805,15,1622555,297,24994905,census_bps_county
2021,08,079,8,2890000,8,2890000,0,0,0,0,0,0,census_bps_county
2021,08,081,15,2725539,15,2725539,0,0,0,0,0,0,census_bps_county
2021,08,083,22,5424173,20,4932173,2,492000,0,0,0,0,census_bps_county
2021,08,085,451,74366658,388,64558093,8,1252240,7,736325,48,7820000,census_bps_county
2021,08,087,195,32748934,139,26817379,0,0,56,5931555,0,0,census_bps_county
2021,08,089,16,4007929,6,1701041,10,2306888,0,0,0,0,census_bps_county
2021,08,091,146,58301347,69,44994680,0,0,4,920000,73,12386667,census_bps_county
2021,08,093,193,54175764,193,54175764,0,0,0,0,0,0,census_bps_county
2021,08,095,8,2064493,8,2064493,0,0,0,0,0,0,census_bps_county
2021,08,097,97,165370472,78,158178645,0,0,3,1466117,16,5725710,census_bps_county
2021,08,099,8,2081166,8,2081166,0,0,0,0,0,0,census_bps_county
2021,08,101,742,120064563,742,120064563,0,0,0,0,0,0,census_bps_county
2021,08,103,12,3615000,12,3615000,0,0,0,0,0,0,census_bps_county
2021,08,105,35,6391213,35,6391213,0,0,0,0,0,0,census_bps_county
2021,08,107,215,187480395,206,185047395,0,0,0,0,9,2433000,census_bps_county
2021,08,109,101,12956260,101,12956260,0,0,0,0,0,0,census_bps_county
2021,08,111,17,5100000,17,5100000,0,0,0,0,0,0,census_bps_county
2021,08,113,80,124466861,53,110767897,0,0,3,1674766,24,12024198,census_bps_county
2021,08,115,1,150000,1,150000,0,0,0,0,0,0,census_bps_county
2021,08,117,407,236723084,270,199379122,4,1800000,11,4560000,122,30983962,census_bps_county
2021,08,119,149,47837882,149,47837882,0,0,0,0,0,0,census_bps_county
2021,08,121,1,230000,1,230000,0,0,0,0,0,0,census_bps_county
2021,08,123,5268,1249557992,3814,1022379442,174,34763708,230,44564324,1050,147850518,census_bps_county
2021,08,125,4,1190054,2,1100054,2,90000,0,0,0,0,census_bps_county
2022,08,001,2811,796593329,2046,667261699,132,23324581,0,0,633,106007049,census_bps_county
2022,08,003,102,13574465,53,10318189,4,656276,0,0,45,2600000,census_bps_county
2022,08,005,4325,940881794,1770,505047546,4,1468517,0,0,2551,434365731,census_bps_county
2022,08,007,164,49832003,162,49345003,2,487000,0,0,0,0,census_bps_county
2022,08,009,26,4824590,4,840290,22,3984300,0,0,0,0,census_bps_county
2022,08,011,29,4656665,21,3856665,8,800000,0,0,0,0,census_bps_county
2022,08,013,1642,606330750,661,376592155,26,10248842,76,31986733,879,187503020,census_bps_county
2022,08,014,538,169027364,179,79038769,46,14817687,103,26337701,210,48833207,census_bps_county
2022,08,015,277,82065963,273,81423695,0,0,4,642268,0,0,census_bps_county
2022,08,017,11,1304511,11,1304511,0,0,0,0,0,0,census_bps_county
2022,08,019,20,8887246,16,7963246,4,924000,0,0,0,0,census_bps_county
2022,08,021,40,13335613,40,13335613,0,0,0,0,0,0,census_bps_county
2022,08,023,0,0,0,0,0,0,0,0,0,0,census_bps_county
2022,08,025,45,9152250,17,5730462,12,2221788,0,0,16,1200000,census_bps_county
2022,08,027,130,41082016,130,41082016,0,0,0,0,0,0,census_bps_county
2022,08,029,60,10514268,60,10514268,0,0,0,0,0,0,census_bps_county
2022,08,031,8296,1372658335,1323,373243160,0,0,15,2071625,6958,997343550,census_bps_county
2022,08,033,2,674172,2,674172,0,0,0,0,0,0,census_bps_county
2022,08,035,4300,1084099563,3210,948512856,176,32194519,8,307178,906,103085010,census_bps_county
2022,08,037,268,444179662,100,104880993,0,0,0,0,168,339298669,census_bps_county
2022,08,039,284,89399084,252,86155284,0,0,0,0,32,3243800,census_bps_county
2022,08,041,8685,2147435216,3501,1359597888,234,24209594,8,871718,4942,762756016,census_bps_county
2022,08,043,190,43678106,180,42518298,0,0,4,862308,6,297500,census_bps_county
2022,08,045,240,67342611,195,57961557,10,3616190,18,3924864,17,1840000,census_bps_county
2022,08,047,36,26091760,36,26091760,0,0,0,0,0,0,census_bps_county
2022,08,049,375,124297970,282,110507611,0,0,6,1068530,87,12721829,census_bps_county
2022,08,051,150,139085773,132,134593818,4,1141943,4,1170928,10,2179084,census_bps_county
2022,08,053,15,6321375,15,6321375,0,0,0,0,0,0,census_bps_county
2022,08,055,57,10628120,57,10628120,0,0,0,0,0,0,census_bps_county
2022,08,057,4,1348344,4,1348344,0,0,0,0,0,0,census_bps_county
2022,08,059,2206,573123205,1074,366677872,10,2484085,70,13935451,1052,190025797,census_bps_county
2022,08,061,6,1023600,6,1023600,0,0,0,0,0,0,census_bps_county
2022,08,063,1,337086,1,337086,0,0,0,0,0,0,census_bps_county
2022,08,065,64,13201492,61,13031492,0,0,3,170000,0,0,census_bps_county
2022,08,067,389,167132514,320,163469635,8,1554732,0,0,61,2108147,census_bps_county
2022,08,069,2572,720134472,1385,501361901,40,10586350,41,12013739,1106,196172482,census_bps_county
2022,08,071,44,7608064,44,7608064,0,0,0,0,0,0,census_bps_county
2022,08,073,10,1460112,10,1460112,0,0,0,0,0,0,census_bps_county
2022,08,075,22,5266026,20,4886026,2,380000,0,0,0,0,census_bps_county
2022,08,077,969,185055595,668,159123068,8,853199,0,0,293,25079328,census_bps_county
2022,08,079,9,3792063,9,3792063,0,0,0,0,0,0,census_bps_county
2022,08,081,20,5191440,20,5191440,0,0,0,0,0,0,census_bps_county
2022,08,083,24,5920683,24,5920683,0,0,0,0,0,0,census_bps_county
2022,08,085,405,63784826,338,53533394,8,994130,0,0,59,9257302,census_bps_county
2022,08,087,128,28156394,77,22696303,2,224341,49,5235750,0,0,census_bps_county
2022,08,089,33,5238449,3,1100000,0,0,0,0,30,4138449,census_bps_county
2022,08,091,74,28411299,62,22899999,6,2511300,0,0,6,3000000,census_bps_county
2022,08,093,193,60229285,193,60229285,0,0,0,0,0,0,census_bps_county
2022,08,095,10,3044300,10,3044300,0,0,0,0,0,0,census_bps_county
2022,08,097,99,296220930,48,215537910,2,7783020,0,0,49,72900000,census_bps_county
2022,08,099,15,3917758,9,1917758,6,2000000,0,0,0,0,census_bps_county
2022,08,101,497,81793594,497,81793594,0,0,0,0,0,0,census_bps_county
2022,08,103,32,10236136,32,10236136,0,0,0,0,0,0,census_bps_county
2022,08,105,48,10239130,48,10239130,0,0,0,0,0,0,census_bps_county
2022,08,107,438,253365654,184,216453515,0,0,4,2367000,250,34545139,census_bps_county
2022,08,109,84,13821954,84,13821954,0,0,0,0,0,0,census_bps_county
2022,08,111,5,2916550,5,2916550,0,0,0,0,0,0,census_bps_county
2022,08,113,70,164733271,70,164733271,0,0,0,0,0,0,census_bps_county
2022,08,115,3,1011258,3,1011258,0,0,0,0,0,0,census_bps_county
2022,08,117,400,248245902,256,200329981,10,4411539,6,5520000,128,37984382,census_bps_county
2022,08,119,159,44580821,145,42675919,2,250000,12,1654902,0,0,census_bps_county
2022,08,121,4,352000,4,352000,0,0,0,0,0,0,census_bps_county
2022,08,123,6166,1399379063,3229,962079392,208,38169532,105,20406921,2624,378723218,census_bps_county
2022,08,125,20,3890900,20,3890900,0,0,0,0,0,0,census_bps_county
2023,08,001,2817,748100975,1863,569686691,38,10341362,0,0,916,168072922,census_bps_county
2023,08,003,67,12045610,61,11146364,6,899246,0,0,0,0,census_bps_county
2023,08,005,5479,1212592396,2293,603525235,0,0,16,3135886,3170,605931275,census_bps_county
2023,08,007,128,36115546,128,36115546,0,0,0,0,0,0,census_bps_county
2023,08,009,3,260000,3,260000,0,0,0,0,0,0,census_bps_county
2023,08,011,3,428000,3,428000,0,0,0,0,0,0,census_bps_county
2023,08,013,1642,672121129,791,498949041,16,3849493,48,11189752,787,158132843,census_bps_county
2023,08,014,1277,265088594,119,34982651,0,0,39,9221965,1119,220883978,census_bps_county
2023,08,015,285,100697169,283,99993770,2,703399,0,0,0,0,census_bps_county
2023,08,017,0,0,0,0,0,0,0,0,0,0,census_bps_county
2023,08,019,25,8033002,21,7109002,4,924000,0,0,0,0,census_bps_county
2023,08,021,38,14336066,38,14336066,0,0,0,0,0,0,census_bps_county
2023,08,023,0,0,0,0,0,0,0,0,0,0,census_bps_county
2023,08,025,1,345000,1,345000,0,0,0,0,0,0,census_bps_county
2023,08,027,106,32392788,106,32392788,0,0,0,0,0,0,census_bps_county
2023,08,029,53,9352361,51,9170361,2,182000,0,0,0,0,census_bps_county
2023,08,031,5725,1073491646,1174,347337091,2,600000,0,0,4549,725554555,census_bps_county
2023,08,033,12,3000000,2,1000000,4,1000000,6,1000000,0,0,census_bps_county
2023,08,035,3568,1087404747,1988,787264811,102,27008558,36,6421620,1442,266709758,census_bps_county
2023,08,037,426,204629153,110,127546997,0,0,4,1200000,312,75882156,census_bps_county
2023,08,039,349,132686658,349,132686658,0,0,0,0,0,0,census_bps_county
2023,08,041,5083,1665617854,2544,1168920901,240,38596331,6,1009374,2293,457091248,census_bps_county
2023,08,043,124,27485420,114,27072455,0,0,0,0,10,412965,census_bps_county
2023,08,045,155,45660989,124,41202713,2,602503,0,0,29,3855773,census_bps_county
2023,08,047,31,9485565,31,9485565,0,0,0,0,0,0,census_bps_county
2023,08,049,244,84765904,230,82481782,0,0,4,797020,10,1487102,census_bps_county
2023,08,051,107,116835459,102,115275564,2,1013118,3,546777,0,0,census_bps_county
2023,08,053,13,5478525,13,5478525,0,0,0,0,0,0,census_bps_county
2023,08,055,48,12324186,48,12324186,0,0,0,0,0,0,census_bps_county
2023,08,057,3,1351000,3,1351000,0,0,0,0,0,0,census_bps_county
2023,08,059,1188,400209623,983,359840638,18,6337513,21,3745876,166,30285596,census_bps_county
2023,08,061,4,682400,4,682400,0,0,0,0,0,0,census_bps_county
2023,08,063,5,1909959,5,1909959,0,0,0,0,0,0,census_bps_county
2023,08,065,52,10637919,49,10467919,0,0,3,170000,0,0,census_bps_county
2023,08,067,357,136271162,184,112043549,16,2272555,7,1169784,150,20785274,census_bps_county
2023,08,069,2686,663332726,1289,445766847,12,3368272,27,6768296,1358,207429311,census_bps_county
2023,08,071,38,7160912,38,7160912,0,0,0,0,0,0,census_bps_county
2023,08,073,8,1100889,8,1100889,0,0,0,0,0,0,census_bps_county
2023,08,075,9,3020842,9,3020842,0,0,0,0,0,0,census_bps_county
2023,08,077,1246,176546212,527,80451707,8,671820,4,786328,707,94636357,census_bps_county
2023,08,079,9,3383611,7,3188717,2,194894,0,0,0,0,census_bps_county
2023,08,081,14,3199000,14,3199000,0,0,0,0,0,0,census_bps_county
2023,08,083,25,6757064,21,5857284,4,899780,0,0,0,0,census_bps_county
2023,08,085,321,45322750,247,33944315,6,611105,3,310880,65,10456450,census_bps_county
2023,08,087,89,15669156,35,10774413,0,0,54,4894743,0,0,census_bps_county
2023,08,089,10,3225550,10,3225550,0,0,0,0,0,0,census_bps_county
2023,08,091,77,38322025,44,21662025,24,11150000,9,5510000,0,0,census_bps_county
2023,08,093,191,50609737,191,50609737,0,0,0,0,0,0,census_bps_county
2023,08,095,6,1972757,4,1812757,2,160000,0,0,0,0,census_bps_county
2023,08,097,36,175693130,34,175280291,2,412839,0,0,0,0,census_bps_county
2023,08,099,5,1338975,5,1338975,0,0,0,0,0,0,census_bps_county
2023,08,101,297,51575222,297,51575222,0,0,0,0,0,0,census_bps_county
2023,08,103,10,5684500,8,5259000,2,425500,0,0,0,0,census_bps_county
2023,08,105,57,13194480,55,12779996,2,414484,0,0,0,0,census_bps_county
2023,08,107,329,224924323,129,176514247,6,2601125,0,0,194,45808951,census_bps_county
2023,08,109,51,9616200,51,9616200,0,0,0,0,0,0,census_bps_county
2023,08,111,11,5353813,9,4433813,2,920000,0,0,0,0,census_bps_county
2023,08,113,74,106867645,47,94263415,0,0,0,0,27,12604230,census_bps_county
2023,08,115,3,685000,3,685000,0,0,0,0,0,0,census_bps_county
2023,08,117,545,235450931,150,126534935,0,0,16,5647293,379,103268703,census_bps_county
2023,08,119,194,47432927,126,40314927,2,360000,0,0,66,6758000,census_bps_county
2023,08,121,7,2320459,7,2320459,0,0,0,0,0,0,census_bps_county
2023,08,123,3627,1010475695,2447,821574966,68,12522908,104,22933954,1008,153443867,census_bps_county
2023,08,125,11,1922780,11,1922780,0,0,0,0,0,0,census_bps_county
2024,08,001,2371,805937410,2028,751075873,0,0,0,0,343,54861537,census_bps_county
2024,08,003,51,9239884,39,7396919,12,1842965,0,0,0,0,census_bps_county
2024,08,005,3856,835586807,2362,600779722,2,500000,43,6070391,1449,228236694,census_bps_county
2024,08,007,141,40466608,139,39979608,2,487000,0,0,0,0,census_bps_county
2024,08,009,0,0,0,0,0,0,0,0,0,0,census_bps_county
2024,08,011,0,0,0,0,0,0,0,0,0,0,census_bps_county
2024,08,013,1680,535393219,441,262821595,36,8157230,67,13709351,1136,250705043,census_bps_county
2024,08,014,405,77075795,57,25645883,0,0,13,3608172,335,47821740,census_bps_county
2024,08,015,289,99291166,274,95624943,6,1383591,9,2282632,0,0,census_bps_county
2024,08,017,7,2104938,7,2104938,0,0,0,0,0,0,census_bps_county
